age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
40,0,475,1,0,5,332,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,70,1,0,5,611,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,318,1,0,5,113,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,275,1,0,5,132,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,742,1,0,5,58,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,236,1,0,5,151,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,25,1,0,5,89,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,600,1,0,5,152,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,-349,1,0,5,611,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,183,1,1,5,110,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,0,1,0,5,463,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,0,1,1,5,562,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,0,1,0,5,962,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,1078,1,0,5,10,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,155,0,0,5,118,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,190,1,0,5,92,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,319,1,0,5,143,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,-185,1,0,5,189,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,47,0,0,5,234,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,570,1,0,5,75,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,19,0,0,5,189,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,61,1,0,5,621,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,-62,1,1,5,55,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,258,0,0,5,310,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,76,1,0,5,156,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,0,1,0,5,5,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,352,1,0,5,225,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,368,1,0,5,125,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,339,1,0,5,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1331,1,0,5,286,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,672,1,0,5,164,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,58,1,0,5,98,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,447,1,0,5,742,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,0,423,1,0,5,226,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,0,0,0,5,120,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,19,1,0,5,362,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,13,1,0,5,357,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,3,1,0,5,200,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,0,82,1,0,5,204,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,28,1,0,5,126,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,792,1,0,5,65,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,408,1,0,5,107,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,531,1,0,5,267,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,211,1,0,5,248,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,62,1,0,5,215,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,257,1,0,5,209,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,1234,1,0,5,205,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,313,1,0,5,83,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,89,1,0,5,106,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,129,1,1,5,189,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,0,1,0,5,105,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,353,1,0,5,106,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,851,1,0,5,108,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,96,1,1,5,311,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,398,1,1,5,214,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,193,0,0,5,132,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,-358,1,0,5,358,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,539,1,1,5,453,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,0,1,0,5,364,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,0,0,0,5,136,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,490,1,0,5,386,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,0,1,0,5,173,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,403,1,0,5,241,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,161,1,0,5,224,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,2558,0,0,5,148,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,98,1,0,5,196,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,115,0,0,5,111,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,436,1,0,5,231,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,831,1,0,5,316,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,206,1,0,5,216,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,290,1,0,5,240,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,1,0,0,5,669,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,57,1,0,5,425,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,-457,1,0,5,143,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,1387,1,0,5,174,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,24598,1,0,5,313,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,30,1,0,5,135,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,1022,1,0,5,146,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,56,1,1,5,152,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,1,-2,0,0,5,402,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,121,1,0,5,213,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,842,1,0,5,144,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,693,1,0,5,124,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-333,1,0,5,183,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,1533,1,0,5,325,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,46,1,0,5,39,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,0,18,0,0,5,503,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,44,1,0,5,95,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,-100,1,0,5,680,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,510,1,0,5,421,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,685,1,0,5,174,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,187,1,0,5,113,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,66,1,0,5,808,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,560,1,0,5,198,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,1,0,5,195,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,27,0,0,5,347,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,12,1,0,5,208,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,34,1,0,5,404,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1068,1,0,5,396,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,211,1,0,5,216,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,377,1,0,5,98,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,263,1,0,5,350,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,1263,1,0,6,114,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,0,8,1,0,6,88,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,126,1,1,6,379,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,230,1,0,6,190,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,841,1,0,6,158,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,308,1,0,6,102,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,1,1,0,6,306,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,86,1,0,6,218,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,0,157,1,0,6,54,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,22,1,0,6,344,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,46,1,1,6,195,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1293,0,0,6,652,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,0,122,1,0,6,286,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,131,1,0,6,189,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,143,1,0,6,83,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,393,0,0,6,184,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,98,1,0,6,235,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,0,1,0,6,290,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,224,1,0,6,232,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,757,1,0,6,133,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,245,1,1,6,318,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,8486,0,0,6,260,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,350,0,0,6,437,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,20,1,0,6,402,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,1667,1,1,6,85,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,345,1,0,6,125,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,10,1,0,6,501,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,830,1,1,6,1201,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,29,1,0,6,253,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,0,545,1,0,6,1030,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,8730,1,0,6,149,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,477,1,0,6,114,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,0,4,1,0,6,243,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,1205,1,0,6,769,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,0,1,1,6,135,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,263,1,0,6,231,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1,0,0,6,76,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,283,0,1,6,199,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,206,1,0,6,152,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,17,1,0,6,124,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,141,1,1,6,424,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,16,1,0,6,43,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,206,1,0,6,154,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,0,7,0,0,6,203,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,0,0,0,6,326,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,0,0,0,6,393,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,1927,1,0,6,241,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,284,1,0,6,483,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,1660,1,0,6,259,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,406,1,0,6,227,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,230,1,0,6,673,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,-25,1,0,6,576,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,182,1,0,6,180,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,1169,1,0,6,168,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,67,1,0,6,90,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,77,0,0,6,505,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,0,1,0,6,245,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,0,55,1,1,6,186,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,72,1,0,6,623,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,163,1,0,6,496,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,151,1,0,6,118,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,113,1,0,6,342,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,0,1,0,6,225,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,9,1,0,6,185,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,375,1,0,6,196,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,1142,1,0,6,276,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,2102,1,0,6,76,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,0,4325,1,0,6,87,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,217,1,0,6,195,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,131,1,0,6,744,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,1680,1,0,6,765,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,0,1,0,6,262,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,46,1,0,6,119,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,320,1,0,6,198,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,183,1,0,6,150,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,39,0,0,6,241,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,560,1,0,6,181,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,469,0,0,6,196,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,530,1,0,6,149,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,61,1,0,6,246,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,242,1,0,6,112,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,139,1,0,6,309,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,0,0,1,0,6,278,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,367,1,0,6,140,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,228,1,0,6,136,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,45248,1,0,6,1623,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,-84,1,0,6,101,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,310,1,0,6,144,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,0,132,1,0,6,238,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,797,1,0,6,354,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,71,0,0,6,79,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,2,1,0,6,187,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,231,1,1,6,451,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,270,1,1,6,159,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,274,1,1,6,409,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-109,1,1,6,170,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1,1,0,6,608,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,-60,0,0,6,243,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,89,1,0,6,145,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,-11,0,0,6,112,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,0,1,0,6,262,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,-509,1,0,6,124,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,408,1,0,6,53,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,58,1,0,6,134,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,1640,0,1,6,204,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,20,1,0,6,186,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,71,1,0,6,678,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,52,1,0,6,182,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,292,1,0,6,162,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,424,1,0,6,27,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,109,1,0,6,699,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,1044,1,0,6,43,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,983,1,0,6,97,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,869,0,0,6,1677,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,668,1,0,6,283,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,964,1,0,6,323,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,301,1,0,6,82,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,140,1,0,6,310,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,1877,1,0,6,185,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,0,1127,1,0,6,47,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,871,1,0,6,145,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,767,1,1,6,204,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,0,0,0,6,187,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,209,1,0,6,30,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,0,0,0,0,6,472,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,110,1,1,6,448,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,0,-76,1,1,6,264,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,178,1,0,6,169,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,0,-66,1,0,6,288,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,0,1,0,6,176,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,1,1,0,6,215,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,1,0,6,337,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,5345,0,0,6,278,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,0,-209,1,0,6,188,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,0,1,0,6,174,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,0,42,1,0,6,226,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,41,1,0,6,190,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,-99,1,0,6,111,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,17,1,0,6,164,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,276,1,1,6,157,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,0,-170,0,0,6,46,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,0,230,1,1,6,374,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,9,1,0,6,349,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,946,1,0,6,325,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,0,1297,1,0,6,233,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,0,-331,1,0,6,531,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,44,1,0,6,153,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,1,15,0,0,6,80,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,0,712,1,0,6,232,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,0,5435,1,0,6,118,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,507,1,0,6,190,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,0,387,1,0,6,918,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0,0,1,1,6,238,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,0,1716,1,0,6,82,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,0,167,1,1,6,198,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,40,0,1,6,160,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,0,148,1,0,6,211,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,17,1,1,6,120,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,0,1011,1,0,6,136,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
